q0,q1,q2,q3,acc_x,acc_y,acc_z
1.0,-0.03,0.01,-0.0,0.1,0.03,-0.23
1.0,-0.03,0.01,-0.0,-0.02,-0.07,-0.39
1.0,-0.03,0.01,-0.0,0.1,-0.04,-0.38
1.0,-0.03,0.01,-0.0,0.1,0.02,-0.29
1.0,-0.03,0.01,-0.0,0.0,0.02,-0.44
1.0,-0.03,0.01,-0.0,0.01,0.03,-0.28
1.0,-0.03,0.01,-0.0,0.01,0.04,-0.45
1.0,-0.03,0.01,-0.0,0.0,-0.04,-0.47
1.0,-0.03,0.01,-0.0,0.06,-0.02,-0.31
1.0,-0.03,0.01,-0.0,0.12,0.01,-0.34
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.25
1.0,-0.03,0.01,-0.0,-0.03,0.0,-0.46
1.0,-0.03,0.01,-0.0,0.01,0.04,-0.3
1.0,-0.03,0.01,-0.0,0.0,0.05,-0.35
1.0,-0.03,0.01,-0.0,0.08,0.01,-0.39
1.0,-0.03,0.01,-0.0,0.08,0.01,-0.3
1.0,-0.03,0.01,-0.0,0.0,-0.04,-0.43
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.26
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.42
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.31
1.0,-0.03,0.01,-0.0,0.07,0.0,-0.36
1.0,-0.03,0.01,-0.0,0.07,0.03,-0.27
1.0,-0.03,0.01,-0.0,0.07,0.0,-0.36
1.0,-0.03,0.01,-0.0,0.02,0.05,-0.31
1.0,-0.03,0.01,-0.0,-0.02,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.4
1.0,-0.03,0.01,-0.0,0.08,0.09,-0.18
1.0,-0.03,0.01,-0.0,0.18,0.09,-0.31
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.29
1.0,-0.03,0.01,-0.0,0.02,-0.01,-0.34
1.0,-0.03,0.01,-0.0,0.11,0.12,-0.45
1.0,-0.03,0.01,-0.0,0.02,0.13,-0.29
1.0,-0.03,0.01,-0.0,-0.03,0.01,-0.5
1.0,-0.03,0.01,-0.0,0.1,-0.01,-0.35
1.0,-0.03,0.01,-0.0,0.11,0.07,-0.29
1.0,-0.03,0.01,-0.0,-0.04,-0.01,-0.37
1.0,-0.03,0.01,-0.0,0.16,0.09,-0.29
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.44
1.0,-0.03,0.01,-0.0,0.01,0.02,-0.4
1.0,-0.03,0.01,-0.0,0.12,0.04,-0.36
1.0,-0.03,0.01,-0.0,0.08,0.05,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.08,-0.33
1.0,-0.03,0.01,-0.0,0.03,0.0,-0.44
1.0,-0.03,0.01,-0.0,-0.01,0.05,-0.4
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.37
1.0,-0.03,0.01,-0.0,0.19,0.04,-0.39
1.0,-0.03,0.01,-0.0,0.16,0.02,-0.26
1.0,-0.03,0.01,-0.0,0.0,0.01,-0.43
1.0,-0.03,0.01,-0.0,0.0,0.02,-0.33
1.0,-0.03,0.01,-0.0,0.0,0.07,-0.42
1.0,-0.03,0.01,-0.0,0.1,0.05,-0.3
1.0,-0.03,0.01,-0.0,0.05,-0.02,-0.29
1.0,-0.03,0.01,-0.0,0.14,0.0,-0.38
1.0,-0.03,0.01,-0.0,0.11,0.04,-0.24
1.0,-0.03,0.01,-0.0,0.06,0.01,-0.36
1.0,-0.03,0.01,-0.0,-0.06,0.0,-0.33
1.0,-0.03,0.01,-0.0,-0.42,0.24,-1.19
1.0,-0.03,0.01,-0.0,-1.78,-1.1,0.38
1.0,-0.03,0.01,-0.0,-0.83,-0.8,0.95
1.0,-0.03,0.01,-0.0,1.39,-0.86,-0.82
1.0,-0.03,0.01,-0.0,-0.81,-0.08,-0.01
1.0,-0.03,0.01,-0.0,-1.07,-0.8,-0.96
1.0,-0.03,0.01,-0.0,-0.93,-1.34,0.6
1.0,-0.03,0.01,-0.0,-0.08,1.88,-0.02
1.0,-0.03,0.01,-0.0,0.29,0.0,-0.61
1.0,-0.03,0.01,-0.0,0.24,0.22,0.17
1.0,-0.03,0.01,-0.0,-0.76,-1.01,-0.31
1.0,-0.03,0.01,-0.0,-0.8,0.28,0.13
1.0,-0.03,0.01,-0.0,-0.38,-0.87,-0.22
1.0,-0.03,0.01,-0.0,0.21,-0.12,-1.0
1.0,-0.03,0.01,-0.0,-0.31,0.03,-0.08
1.0,-0.03,0.01,-0.0,-0.01,-0.67,-0.33
1.0,-0.03,0.01,-0.0,0.83,0.68,0.08
1.0,-0.03,0.01,-0.0,-0.35,-0.15,0.14
1.0,-0.03,0.01,-0.0,-0.53,0.35,-0.77
1.0,-0.03,0.01,-0.0,-0.29,0.2,-0.26
1.0,-0.03,0.01,-0.0,-0.05,0.0,-0.63
1.0,-0.03,0.01,-0.0,0.19,-0.2,0.43
1.0,-0.03,0.01,-0.0,0.38,-0.37,-0.35
1.0,-0.03,0.01,-0.0,0.25,0.01,-0.6
1.0,-0.03,0.01,-0.0,-0.29,-0.04,-0.54
1.0,-0.03,0.01,-0.0,-0.18,0.16,-0.82
1.0,-0.03,0.01,-0.0,-0.1,0.21,-0.02
1.0,-0.03,0.01,-0.0,-0.03,-0.04,-0.78
1.0,-0.03,0.01,-0.0,0.19,-0.26,-0.54
1.0,-0.03,0.01,-0.0,0.16,-0.14,-0.08
1.0,-0.03,0.01,-0.0,0.11,-0.04,-0.49
1.0,-0.03,0.01,-0.0,0.15,0.21,-0.14
1.0,-0.03,0.01,-0.0,-0.33,0.08,-0.85
1.0,-0.03,0.01,-0.0,-0.15,0.06,-0.44
1.0,-0.03,0.01,-0.0,0.06,0.0,-0.14
